time_sec,frame_index,hand_label_0,hand_label_1,hand_score_0,hand_score_1,quat_w_0,quat_x_0,quat_y_0,quat_z_0,quat_w_1,quat_x_1,quat_y_1,quat_z_1
3.6,109,left,right,0.9938393235206604,0.9856326580047609,0.16217643731895026,0.7455369336568622,0.644967742449771,-0.04347522203855582,0.6166494271676601,0.05347563814063982,0.11933666898953325,0.7763005858130796
3.633333333333333,110,left,right,0.9918348789215088,0.993382215499878,0.17108904940666844,0.7389948341772962,0.6505476396000062,-0.037455851922677995,0.6182570507256147,0.05065582701485203,0.11425505520435023,0.7759755078465795
3.6666666666666665,111,left,right,0.9913330078125,0.9915843605995178,0.14701152359412767,0.7393880519561713,0.656950021206252,-0.010468533426245387,0.6086796792156122,0.04430851336268515,0.11390580050324459,0.7839459626564086
3.7,112,left,right,0.9894238114356996,0.9939212203025818,0.1501152860444225,0.740107425399818,0.6550500489737142,-0.024815984836158322,0.6063348009647366,0.0630850449975595,0.11638704330006307,0.7841125189592234
3.733333333333333,113,left,right,0.9880116581916808,0.9948528409004213,0.15306717501915254,0.7378976996972726,0.6570537314286785,-0.018916097081047113,0.5966143098066308,0.06374950482048404,0.12544048086642068,0.790096229410761
3.7666666666666666,114,left,right,0.9935658574104308,0.9959115982055664,0.13720086181756133,0.7443712252945472,0.652672240896074,-0.03326181645235183,0.5996253133744014,0.06567392417581938,0.12386083494550533,0.7879053958506705
3.8,115,left,right,0.9895919561386108,0.9964715838432312,0.16711667004249656,0.7363601396484961,0.6553459306519721,-0.019169624635224237,0.601431409216531,0.07013376058831913,0.12777034367132875,0.7855165529202223
3.8333333333333335,116,left,right,0.9899604320526124,0.995613932609558,0.1407116708602848,0.7438154696546234,0.6526679462890443,-0.031037472078443727,0.6042194631766771,0.077958033091917,0.12876595561642645,0.7824709030175604
3.8666666666666663,117,left,right,0.9861020445823668,0.9951291084289552,0.1451305858928637,0.7394959366779259,0.6568716648248054,-0.024545643717772247,0.6031929185905058,0.07793563033942354,0.13288053140901152,0.7825772197414915
3.9,118,left,right,0.993028163909912,0.9954240322113036,0.15531767023302803,0.7429685304549232,0.6507188232097837,-0.020957031934666824,0.6035323283400144,0.08515802805236743,0.14187681783288447,0.7799793634887578
3.933333333333333,119,left,right,0.9927010536193848,0.9958413243293762,0.16088153241860303,0.74867908754061,0.6423553139178716,-0.031247513300649607,0.6046061160174383,0.08460557673119527,0.14169098393638727,0.7792413014794763
3.966666666666667,120,left,right,0.9932637214660645,0.9958296418190002,0.16350472223572818,0.7467549527993455,0.6432534098599119,-0.04299182457004311,0.6048911997338972,0.08631765076068774,0.13644042601986373,0.7797691387834994
4.0,121,left,right,0.9895116090774536,0.9962668418884276,0.15951058874570978,0.7432534637237528,0.6495940086409434,-0.012581123893795676,0.6046172356507611,0.08302182859701233,0.13965179669026637,0.7797709599694136
4.033333333333333,122,left,right,0.9952635169029236,0.9955397844314576,0.16093423117590575,0.7453593147716615,0.6467445287952336,-0.016161051709912146,0.6043698429726456,0.08420665376157951,0.14035366183927542,0.7797096780057329
4.066666666666666,123,left,right,0.988682210445404,0.995383083820343,0.16482907126066723,0.7435463677549731,0.6479061776329024,-0.013702600149406403,0.6076240160568143,0.07382813198822423,0.12895875909465304,0.7802000387662672
4.1,124,left,right,0.992262363433838,0.9960843920707704,0.16101649708459193,0.7411542576524939,0.651118808925484,-0.02843150881763705,0.6002168426179898,0.08062982182482545,0.1367520540861226,0.7839243900870889
4.133333333333334,125,left,right,0.991133749485016,0.995280921459198,0.16750071419319534,0.7448155008947432,0.6450824833005084,-0.03258788287894182,0.6029783536143426,0.08187668409282622,0.13685912987584573,0.7816539466056106
4.166666666666667,126,left,right,0.9916946887969972,0.9959630966186525,0.16542885547400893,0.7395723140713999,0.6515851009641679,-0.03321057417674901,0.6007786213049416,0.07755297865471533,0.14180003848278389,0.7829069758093844
4.2,127,left,right,0.9919156432151794,0.997207760810852,0.16129839081694836,0.7474024035506895,0.6433624311426016,-0.03817405507405009,0.5987568650391466,0.08248407568885804,0.14048293925158836,0.7841882029241976
4.233333333333333,128,left,right,0.9932267069816588,0.9956902861595154,0.1533237645677552,0.7432926591273152,0.6499695381229672,-0.03933758531523328,0.5971888911772525,0.0817535664757751,0.1459566210876262,0.7844606091982299
4.266666666666667,129,left,right,0.9914880990982056,0.9966079592704772,0.15936783605175278,0.7453975898861775,0.6468181675710165,-0.02470999644135532,0.5983150935452859,0.09050629124665194,0.14110747053748504,0.7835281372351506
4.3,130,left,right,0.9905810952186584,0.9958184361457824,0.15445867040368408,0.7446311802522516,0.6488308496775548,-0.026181158109738846,0.5990731625853299,0.08501277179789969,0.14190022307432493,0.783421024221782
4.333333333333333,131,left,right,0.9854835271835328,0.9941872954368592,0.1464328031445004,0.7442677654926958,0.6505123743126905,-0.03816514480281062,0.5973074781273789,0.0846290874221825,0.14066765980315152,0.7850314029519482
4.366666666666666,132,left,right,0.9894785284996032,0.9950416684150696,0.1327778646858488,0.7472681229702622,0.6505882155105452,-0.026369772103138275,0.5988608817331421,0.09024254771577042,0.14441082154354618,0.7825390990440596
4.4,133,left,right,0.983978033065796,0.995826542377472,0.1459445942646655,0.7436645464408663,0.6520480377371722,-0.022283946125534373,0.6001282947030273,0.08172717812974195,0.14008587956496396,0.7832896300847447
4.433333333333334,134,left,right,0.9909622669219972,0.9957411885261536,0.1582598028097666,0.744455091263757,0.6476509074939756,-0.03589921904882032,0.5986410713593648,0.08066729525020684,0.14143755515749062,0.7842939966299625
4.466666666666667,135,left,right,0.9909669756889344,0.9947482347488404,0.15684957317615036,0.7452287577495958,0.6468250350553187,-0.040616302676872926,0.5939594127543614,0.07753584930202047,0.14295151798806385,0.7878865854794185
4.5,136,left,right,0.9917742013931274,0.99404639005661,0.1578967780235875,0.7397724055636673,0.6538844509483277,-0.01550871575337309,0.5992233767273439,0.0864609936575949,0.13717853128387472,0.7839884513907203
4.533333333333333,137,left,right,0.9929596781730652,0.9958160519599916,0.14951171899946647,0.7486012949096809,0.644781604637377,-0.0387173018510189,0.6025615992848676,0.07194224302365218,0.13109709970699834,0.7839371040998135
4.566666666666666,138,left,right,0.9854714274406432,0.9953830242156982,0.14376757624327163,0.7480933715411031,0.6473232538790914,-0.02568650355314178,0.5998670856919444,0.07598429841200043,0.13652390817881999,0.7846955386606137
4.6,139,left,right,0.9888833165168762,0.996033489704132,0.147479537392628,0.7416935523118431,0.6537106975759428,-0.028333449918245653,0.5971933813242417,0.07705895775968956,0.13937635356576086,0.7861273525315228
4.633333333333334,140,left,right,0.9947383403778076,0.9963068962097168,0.14212298590522282,0.7472795582460361,0.647150456916962,-0.05070113230648883,0.6028185416799328,0.07064448970701363,0.13218043990765693,0.7836756300834758
